CoC_Number,Year,weighted median income,weighted median rent,total population,tract count,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
TX-701,2020,55185.081512064375,962.4117236345172,346599.0,101.0,"Bryan, College Station/Brazos Valley CoC",109.0,83.0,26.0,83.0,26.0,20.09209053,15.4170986,45.16608691,51.07643808,5.145897584,50.7,160.0
TX-701,2021,57791.22659022502,973.7126759352155,348850.0,101.0,"Bryan, College Station/Brazos Valley CoC",49.0,33.0,16.0,45.0,4.0,20.61561734,15.78363344,44.45832406,52.05534814,4.935476716,47.3,160.0
TX-701,2022,63406.80295339309,1047.6447128661323,353424.0,101.0,"Bryan, College Station/Brazos Valley CoC",86.0,53.0,33.0,68.0,18.0,20.0410718,14.45058806,45.0326895,52.59317943,4.932892628,45.8,160.0
TX-701,2023,65848.8678878,1072.8311283026655,358574.0,101.0,"Bryan, College Station/Brazos Valley CoC",192.0,90.0,102.0,176.0,16.0,20.0410718,14.45058806,45.0326895,52.59317943,4.932892628,51.6,136.0
UT-500,2007,63754.73588513218,985.5384174688988,1003658.0,213.0,Salt Lake City & County CoC,2079.0,1881.0,198.0,1390.0,689.0,10.81996262,6.669315579,33.95550281,44.89056499,6.763879463,22.4,1846.0
UT-500,2008,63754.73588513218,985.5384174688988,1003658.0,213.0,Salt Lake City & County CoC,2296.0,2138.0,158.0,1428.0,868.0,10.81996262,6.669315579,33.95550281,44.89056499,6.763879463,22.8,1758.0
UT-500,2009,63754.73588513218,985.5384174688988,1003658.0,213.0,Salt Lake City & County CoC,1811.0,1699.0,112.0,1050.0,761.0,10.81996262,6.669315579,33.95550281,44.89056499,6.763879463,29.5,1799.0
UT-500,2010,63754.73588513218,985.5384174688988,1003658.0,213.0,Salt Lake City & County CoC,1968.0,1739.0,229.0,1191.0,777.0,10.81996262,6.669315579,33.95550281,44.89056499,6.763879463,27.0,1578.0
UT-500,2011,64953.83632577465,1019.0229200556612,1020460.0,213.0,Salt Lake City & County CoC,2033.0,1844.0,189.0,1206.0,827.0,11.46479324,6.641266366,33.92547116,46.4537997,6.661648707,25.4,1697.0
UT-500,2012,65071.62647444172,1021.0082962371224,1036494.0,213.0,Salt Lake City & County CoC,2463.0,2273.0,190.0,1466.0,997.0,12.23668539,6.479069423,33.55558161,47.54129324,7.284206333,31.0,1904.0
UT-500,2013,65457.29078761805,1036.0570236043247,1052985.0,213.0,Salt Lake City & County CoC,2133.0,2034.0,99.0,1341.0,792.0,12.82584517,6.484473939,33.58124464,47.93242186,7.694166244,19.7,1750.0
UT-500,2014,66435.55666079321,1044.460615225392,1068649.0,213.0,Salt Lake City & County CoC,2150.0,2040.0,110.0,1332.0,818.0,13.30711784,6.108938345,34.8440054,47.15385469,7.143805924,30.4,1761.0
UT-500,2015,67066.56365209898,1106.9900713852728,1083837.0,213.0,Salt Lake City & County CoC,2176.0,2086.0,90.0,1346.0,830.0,12.41793146,5.816567773,34.34335355,46.08391107,5.823847095,32.1,1820.0
UT-500,2016,69994.87031795327,1125.207979214286,1097677.0,213.0,Salt Lake City & County CoC,1891.0,1834.0,57.0,1260.0,631.0,11.34708689,5.897434433,34.79996845,44.6277245,5.03463959,26.6,1517.0
UT-500,2017,73612.52362306694,1188.5828201272702,1111964.0,213.0,Salt Lake City & County CoC,2047.0,1886.0,161.0,1348.0,699.0,10.59516961,5.837344748,34.81837855,43.20080816,4.314908858,25.9,1711.0
UT-500,2018,77270.77482799163,1229.84657865853,1126108.0,213.0,Salt Lake City & County CoC,1804.0,1668.0,136.0,1184.0,620.0,9.926335861,5.639526692,34.70238618,42.82520291,3.822758844,32.8,1858.0
UT-500,2019,80923.75268769069,1256.5821545062267,1139268.0,213.0,Salt Lake City & County CoC,1844.0,1651.0,193.0,1318.0,526.0,9.407002311,6.057035248,34.94015918,42.79373324,3.504993436,27.0,1758.0
UT-500,2020,83281.55081268013,1251.9495031259598,1152606.0,252.0,Salt Lake City & County CoC,1958.0,1690.0,268.0,1324.0,634.0,9.235699154,6.057500979,36.56444092,42.83876736,3.793487754,28.7,1712.0
UT-500,2021,89079.78016397165,1325.046833066768,1180448.0,252.0,Salt Lake City & County CoC,2314.0,1691.0,623.0,1291.0,400.0,9.053955151,6.189227558,37.26272486,44.32147681,3.975376802,28.1,1771.0
UT-500,2022,96243.67421229529,1438.839308405269,1188326.0,252.0,Salt Lake City & County CoC,2095.0,1814.0,281.0,1459.0,636.0,8.964294418,6.187936419,37.41093303,45.40091982,3.696539695,29.6,1776.0
UT-500,2023,102000.82337019182,1539.1787780935267,1192579.0,252.0,Salt Lake City & County CoC,2297.0,1862.0,435.0,1745.0,552.0,8.964294418,6.187936419,37.41093303,45.40091982,3.696539695,26.2,1754.0
UT-503,2007,57302.30433580023,800.1735388754632,1113543.0,231.0,Utah Balance of State CoC,716.0,630.0,86.0,470.0,246.0,10.99165889,12.44982767,26.9892921,39.42599321,6.822155451,22.4,1117.0
UT-503,2008,57302.30433580023,800.1735388754632,1113543.0,231.0,Utah Balance of State CoC,878.0,827.0,51.0,476.0,402.0,10.99165889,12.44982767,26.9892921,39.42599321,6.822155451,22.8,1185.0
UT-503,2009,57302.30433580023,800.1735388754632,1113543.0,231.0,Utah Balance of State CoC,1685.0,1586.0,99.0,1015.0,670.0,10.99165889,12.44982767,26.9892921,39.42599321,6.822155451,29.5,1082.0
UT-503,2010,57302.30433580023,800.1735388754632,1113543.0,231.0,Utah Balance of State CoC,952.0,820.0,132.0,465.0,487.0,10.99165889,12.44982767,26.9892921,39.42599321,6.822155451,27.0,1114.0
UT-503,2011,58804.27740393448,838.0196064814611,1137583.0,231.0,Utah Balance of State CoC,898.0,701.0,197.0,512.0,386.0,11.60582353,12.93690182,27.44725464,40.33170711,6.889592838,25.4,1048.0
UT-503,2012,58833.52857168782,860.8577166673724,1157177.0,231.0,Utah Balance of State CoC,879.0,684.0,195.0,453.0,426.0,11.99344135,13.15792769,27.36334906,40.85673639,7.281394986,31.0,948.0
UT-503,2013,59181.7818104559,877.8651231390342,1174323.0,231.0,Utah Balance of State CoC,891.0,700.0,191.0,459.0,432.0,12.38540457,13.20828515,27.62785542,41.24899952,7.445142902,19.7,899.0
UT-503,2014,60039.97431439397,887.9226256919894,1190589.0,231.0,Utah Balance of State CoC,782.0,614.0,168.0,321.0,461.0,12.56501186,13.66736352,27.76639571,42.43991209,7.018825804,30.4,838.0
UT-503,2015,60753.27081410971,902.454208710144,1207282.0,231.0,Utah Balance of State CoC,646.0,548.0,98.0,357.0,289.0,12.11495788,13.86849454,27.4885195,41.75980392,6.083574701,32.1,761.0
UT-503,2016,62453.58954400128,935.8685464408064,1224828.0,231.0,Utah Balance of State CoC,738.0,600.0,138.0,461.0,277.0,11.80695256,13.8470055,27.3833237,41.09601095,5.300903242,26.6,819.0
UT-503,2017,64851.56158694315,965.5117781314124,1241708.0,231.0,Utah Balance of State CoC,634.0,558.0,76.0,416.0,218.0,11.40264966,13.85586808,27.17985257,40.69989133,4.643057518,25.9,886.0
UT-503,2018,67417.72812533895,975.4672753946533,1263071.0,231.0,Utah Balance of State CoC,899.0,660.0,239.0,605.0,294.0,10.82198481,12.41572357,27.51138686,40.78714736,4.289604879,32.8,949.0
UT-503,2019,70154.67336705318,1005.9652502410692,1284901.0,231.0,Utah Balance of State CoC,793.0,642.0,151.0,490.0,303.0,10.42838853,12.44573317,27.41299598,39.69157016,3.759077547,27.0,1025.0
UT-503,2020,73652.46047670167,1026.1076196625115,1308785.0,285.0,Utah Balance of State CoC,1006.0,660.0,346.0,700.0,306.0,10.20170639,13.32747709,28.56982871,39.82497746,3.776886128,28.7,1028.0
UT-503,2021,78642.46724405552,1082.1423068559302,1333590.0,285.0,Utah Balance of State CoC,1056.0,617.0,439.0,321.0,296.0,9.897888535,12.26143002,28.90897757,40.76251438,3.532655819,28.1,819.0
UT-503,2022,86328.04747678014,1188.554043359429,1359612.0,285.0,Utah Balance of State CoC,1221.0,744.0,477.0,856.0,365.0,9.845756677,11.43400673,28.78420439,41.41792482,3.426166987,29.6,1049.0
UT-503,2023,91210.69167824242,1275.00845300966,1384359.0,285.0,Utah Balance of State CoC,1165.0,728.0,437.0,854.0,311.0,9.845756677,11.43400673,28.78420439,41.41792482,3.426166987,26.2,985.0
UT-504,2007,61977.29348282982,899.1182886294407,540035.0,144.0,Provo/Mountainland CoC,216.0,187.0,29.0,85.0,131.0,13.58293684,12.88537494,33.43079376,45.70613888,6.004282655,22.4,282.0
UT-504,2008,61977.29348282982,899.1182886294407,540035.0,144.0,Provo/Mountainland CoC,260.0,213.0,47.0,114.0,146.0,13.58293684,12.88537494,33.43079376,45.70613888,6.004282655,22.8,314.0
UT-504,2009,61977.29348282982,899.1182886294407,540035.0,144.0,Provo/Mountainland CoC,299.0,255.0,44.0,177.0,122.0,13.58293684,12.88537494,33.43079376,45.70613888,6.004282655,29.5,285.0
UT-504,2010,61977.29348282982,899.1182886294407,540035.0,144.0,Provo/Mountainland CoC,364.0,163.0,201.0,270.0,94.0,13.58293684,12.88537494,33.43079376,45.70613888,6.004282655,27.0,181.0
UT-504,2011,64714.94205649734,927.5893087832115,557336.0,144.0,Provo/Mountainland CoC,199.0,142.0,57.0,124.0,75.0,13.32765901,13.097262,32.49219761,46.42614502,5.956575212,25.4,160.0
UT-504,2012,65147.1781064758,998.5323004320928,572562.0,144.0,Provo/Mountainland CoC,185.0,95.0,90.0,130.0,55.0,13.47176759,12.12838775,32.02874446,48.0762489,6.80980585,31.0,119.0
UT-504,2013,65583.33743316877,1009.3995906986264,586365.0,144.0,Provo/Mountainland CoC,253.0,125.0,128.0,159.0,94.0,14.20635602,12.06758478,33.55273598,48.41150706,7.096693906,19.7,142.0
UT-504,2014,66685.9508810716,1058.859225578712,598873.0,144.0,Provo/Mountainland CoC,149.0,114.0,35.0,76.0,73.0,13.56636486,12.41087331,33.7756143,48.00843249,6.495331302,30.4,141.0
UT-504,2015,68499.74051710058,1099.1273494920458,612260.0,144.0,Provo/Mountainland CoC,203.0,165.0,38.0,106.0,97.0,12.85545416,11.93279832,33.17414148,46.54910247,5.299360777,32.1,179.0
UT-504,2016,70268.63001300482,1113.3422630934845,625922.0,144.0,Provo/Mountainland CoC,178.0,137.0,41.0,107.0,71.0,12.23732691,11.86812691,33.22855112,45.45296906,4.688534639,26.6,163.0
UT-504,2017,73705.68902601875,1185.3584368445138,640269.0,144.0,Provo/Mountainland CoC,171.0,130.0,41.0,118.0,53.0,11.245438,11.51531714,32.84543786,44.90209816,3.992713843,25.9,157.0
UT-504,2018,77377.78524957671,1260.2372948514944,656171.0,144.0,Provo/Mountainland CoC,173.0,128.0,45.0,115.0,58.0,10.7973796,11.65324465,32.65023169,45.00856738,3.493280235,32.8,161.0
UT-504,2019,81306.34368398598,1297.570984080074,672679.0,144.0,Provo/Mountainland CoC,161.0,97.0,64.0,113.0,48.0,10.40868009,11.92927745,32.41488168,45.12867987,3.409295062,27.0,144.0
UT-504,2020,83836.8156144542,1255.0085410119332,689848.0,179.0,Provo/Mountainland CoC,167.0,77.0,90.0,126.0,41.0,9.930822301,12.44996745,33.22211014,43.98551853,3.625354118,28.7,125.0
UT-504,2021,90354.73409662471,1355.654734488354,717332.0,179.0,Provo/Mountainland CoC,195.0,102.0,93.0,52.0,50.0,9.363235666,11.54485977,32.38900634,44.96122521,3.540682152,28.1,127.0
UT-504,2022,99420.6737063969,1465.6755912381382,735871.0,179.0,Provo/Mountainland CoC,241.0,126.0,115.0,164.0,77.0,8.788187443,9.501839031,32.76613294,44.37999343,3.467524965,29.6,152.0
UT-504,2023,105565.15667505028,1588.1967334394874,754249.0,179.0,Provo/Mountainland CoC,225.0,117.0,108.0,168.0,57.0,8.788187443,9.501839031,32.76613294,44.37999343,3.467524965,26.2,166.0
VA-500,2007,66638.06232815424,966.7686244204018,983440.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",1158.0,1014.0,144.0,917.0,241.0,11.1891509,8.629426948,33.41579815,48.84169386,7.517348278,39.9,799.0
VA-500,2008,66638.06232815424,966.7686244204018,983440.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",1073.0,907.0,166.0,831.0,242.0,11.1891509,8.629426948,33.41579815,48.84169386,7.517348278,36.0,944.0
VA-500,2009,66638.06232815424,966.7686244204018,983440.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",1150.0,1078.0,72.0,926.0,224.0,11.1891509,8.629426948,33.41579815,48.84169386,7.517348278,32.6,989.0
VA-500,2010,66638.06232815424,966.7686244204018,983440.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",1012.0,962.0,50.0,800.0,212.0,11.1891509,8.629426948,33.41579815,48.84169386,7.517348278,32.7,875.0
VA-500,2011,67857.58965692023,1030.061497708041,994346.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",1084.0,1039.0,45.0,837.0,247.0,11.52943862,8.963731234,33.157957,48.95689992,7.475427581,32.1,958.0
VA-500,2012,67464.57094056727,1028.4141465200885,1004968.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",933.0,858.0,75.0,747.0,186.0,11.62307166,9.258505728,33.02218738,49.47598181,7.969528045,38.9,896.0
VA-500,2013,67239.72566582548,1030.231698107263,1015619.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",881.0,825.0,56.0,704.0,177.0,11.82105127,9.114123455,33.88450053,49.65504883,8.368029097,38.5,823.0
VA-500,2014,67861.95514872538,1066.2720751454542,1027128.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",846.0,781.0,65.0,674.0,172.0,11.78694574,8.772661122,34.37783101,48.52298307,7.986177626,29.4,737.0
VA-500,2015,68391.9144130137,1073.1536678280308,1038721.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",818.0,732.0,86.0,671.0,147.0,11.92341923,8.21951998,35.11914256,47.75444866,7.263652077,33.8,718.0
VA-500,2016,69778.46916488753,1081.8175261442825,1050134.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",762.0,692.0,70.0,624.0,138.0,12.01287522,7.740169419,36.13333927,47.94968699,6.745275638,33.1,660.0
VA-500,2017,72565.71060071536,1120.0211775098555,1061834.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",662.0,509.0,153.0,573.0,89.0,11.72344996,7.331209181,35.72613936,47.54608797,6.185321171,40.1,668.0
VA-500,2018,74601.76274873447,1179.314984256102,1072479.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",609.0,505.0,104.0,485.0,124.0,11.41919266,7.084571686,35.60784778,47.02266004,5.434209788,31.8,493.0
VA-500,2019,77309.08399400162,1203.154857999769,1083625.0,240.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",497.0,327.0,170.0,382.0,115.0,10.9416321,6.855466541,35.64810748,47.50608802,4.880630344,36.3,440.0
VA-500,2020,79104.92248165955,1206.8486893291995,1096347.0,279.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",546.0,416.0,130.0,435.0,111.0,10.61597932,6.857363125,35.47564004,48.10130656,4.864928734,40.6,405.0
VA-500,2021,83351.70403559574,1284.8330224409929,1110245.0,279.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",834.0,736.0,98.0,449.0,287.0,10.17188961,6.876050281,35.83225007,47.98175389,4.851738706,36.6,775.0
VA-500,2022,89723.03259769328,1420.3263591876596,1122288.0,279.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",697.0,612.0,85.0,438.0,259.0,10.09434757,6.292448074,34.96988015,48.84794365,4.723074439,32.8,531.0
VA-500,2023,94621.42786080192,1454.728428508752,1132803.0,279.0,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",690.0,502.0,188.0,532.0,158.0,10.09434757,6.292448074,34.96988015,48.84794365,4.723074439,42.6,388.0
VA-501,2007,57678.012858248905,967.309403574689,605759.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",699.0,543.0,156.0,513.0,186.0,11.44187,7.922615474,36.84721385,50.75101443,8.086282547,39.9,442.0
VA-501,2008,57678.012858248905,967.309403574689,605759.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",602.0,509.0,93.0,378.0,224.0,11.44187,7.922615474,36.84721385,50.75101443,8.086282547,36.0,440.0
VA-501,2009,57678.012858248905,967.309403574689,605759.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",685.0,553.0,132.0,470.0,215.0,11.44187,7.922615474,36.84721385,50.75101443,8.086282547,32.6,445.0
VA-501,2010,57678.012858248905,967.309403574689,605759.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",625.0,541.0,84.0,428.0,197.0,11.44187,7.922615474,36.84721385,50.75101443,8.086282547,32.7,462.0
VA-501,2011,59402.7985356955,1016.9338269129636,608480.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",609.0,550.0,59.0,419.0,190.0,11.98531149,8.302929196,37.77252961,52.39064886,8.19533233,32.1,571.0
VA-501,2012,59897.15820132756,1025.6663403236018,612852.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",652.0,567.0,85.0,456.0,196.0,12.99932065,8.480380802,38.63103982,53.3684481,9.111958496,38.9,542.0
VA-501,2013,60322.54172171475,1067.469377598742,616885.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",742.0,697.0,45.0,497.0,245.0,13.3072922,8.511977634,39.38378753,52.82600576,9.628477085,38.5,539.0
VA-501,2014,59833.47807688714,1035.508400369842,620806.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",668.0,630.0,38.0,500.0,168.0,14.00592344,8.590935452,41.10007786,52.69669754,9.643942637,29.4,491.0
VA-501,2015,59724.30219222718,1161.6980222263478,624844.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",735.0,680.0,55.0,486.0,249.0,13.93908606,8.279435072,40.23848302,52.18132281,8.97038063,33.8,464.0
VA-501,2016,60967.38046953285,1180.09442509265,628710.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",723.0,638.0,85.0,526.0,197.0,13.76593135,8.344296734,41.02363138,51.27404807,7.967782959,33.1,577.0
VA-501,2017,62809.42018450862,1196.8598456307425,631732.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",703.0,634.0,69.0,572.0,131.0,13.52072966,8.575352409,40.20958043,50.87561843,7.165127956,40.1,597.0
VA-501,2018,65559.12716070376,1223.3480319448774,635094.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",773.0,693.0,80.0,562.0,211.0,12.8702122,8.499554315,40.79753333,50.50684808,6.735634261,31.8,629.0
VA-501,2019,68640.29450677043,1256.0312397031366,637330.0,164.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",700.0,614.0,86.0,493.0,207.0,12.61687576,8.659929236,41.28772766,50.13314756,6.366263831,36.3,610.0
VA-501,2020,71499.08813297134,1218.1418052304684,641281.0,194.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",709.0,644.0,65.0,538.0,171.0,11.83727308,8.177378723,41.69539579,48.8719283,6.647891306,40.6,562.0
VA-501,2021,75477.62360971699,1237.8925888864374,643574.0,194.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",564.0,564.0,0.0,446.0,118.0,11.6078993,7.560963097,41.35534117,49.51074132,6.219688465,36.6,381.0
VA-501,2022,82690.59346651174,1287.7040496610712,646301.0,194.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",738.0,658.0,80.0,570.0,168.0,11.60846076,7.105546368,40.94329848,50.48482269,6.118680422,32.8,350.0
VA-501,2023,85461.7969488274,1377.4369286569042,648472.0,194.0,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",653.0,543.0,110.0,490.0,163.0,11.60846076,7.105546368,40.94329848,50.48482269,6.118680422,42.6,381.0
VA-502,2007,50500.36887231512,718.4134342930131,272452.0,63.0,"Roanoke City & County, Salem CoC",566.0,528.0,38.0,485.0,81.0,11.77754838,8.897183171,29.49327333,42.76041832,5.783520317,39.9,534.0
VA-502,2008,50500.36887231512,718.4134342930131,272452.0,63.0,"Roanoke City & County, Salem CoC",504.0,497.0,7.0,379.0,125.0,11.77754838,8.897183171,29.49327333,42.76041832,5.783520317,36.0,526.0
VA-502,2009,50500.36887231512,718.4134342930131,272452.0,63.0,"Roanoke City & County, Salem CoC",597.0,586.0,11.0,433.0,164.0,11.77754838,8.897183171,29.49327333,42.76041832,5.783520317,32.6,659.0
VA-502,2010,50500.36887231512,718.4134342930131,272452.0,63.0,"Roanoke City & County, Salem CoC",518.0,500.0,18.0,395.0,123.0,11.77754838,8.897183171,29.49327333,42.76041832,5.783520317,32.7,656.0
VA-502,2011,52121.91901756131,741.3861842730817,273442.0,63.0,"Roanoke City & County, Salem CoC",536.0,526.0,10.0,412.0,124.0,11.88061935,9.073360652,29.65744922,43.24971943,5.820952493,32.1,635.0
VA-502,2012,52421.01658734959,770.3680883006713,274426.0,63.0,"Roanoke City & County, Salem CoC",561.0,523.0,38.0,429.0,132.0,12.56589173,9.475738447,30.80847062,42.52310882,6.179620784,38.9,738.0
VA-502,2013,52374.14625223211,783.0159732001567,275524.0,63.0,"Roanoke City & County, Salem CoC",442.0,425.0,17.0,315.0,127.0,13.4571781,9.852329281,31.67049795,43.19883409,6.958718707,38.5,651.0
VA-502,2014,52478.197960659534,805.8810203934047,276560.0,63.0,"Roanoke City & County, Salem CoC",440.0,433.0,7.0,321.0,119.0,13.75604369,10.07004601,32.1052292,42.41171404,6.549999621,29.4,553.0
VA-502,2015,52218.22136959269,796.8098580137773,277703.0,63.0,"Roanoke City & County, Salem CoC",390.0,378.0,12.0,260.0,130.0,13.8624015,10.0130938,32.53861379,42.57978502,6.209522401,33.8,516.0
VA-502,2016,52357.17920784962,813.2171153362326,278230.0,63.0,"Roanoke City & County, Salem CoC",308.0,301.0,7.0,218.0,90.0,14.0462503,9.32748894,33.74274869,43.09402526,5.727755821,33.1,508.0
VA-502,2017,54669.34486753299,851.8530342931975,277956.0,63.0,"Roanoke City & County, Salem CoC",267.0,250.0,17.0,197.0,70.0,13.45176934,9.225744145,33.12314572,42.98845772,5.303013974,40.1,490.0
VA-502,2018,57445.14897130891,873.6391917272944,277926.0,63.0,"Roanoke City & County, Salem CoC",317.0,306.0,11.0,228.0,89.0,12.88580413,9.892110322,33.29908219,43.17730126,5.076405076,31.8,488.0
VA-502,2019,59443.05459746304,891.6778083198536,277577.0,63.0,"Roanoke City & County, Salem CoC",319.0,304.0,15.0,244.0,75.0,12.65093264,10.24115576,33.51995954,44.21621049,4.498669552,36.3,449.0
VA-502,2020,60044.74402410879,864.1824109512099,277741.0,70.0,"Roanoke City & County, Salem CoC",276.0,246.0,30.0,213.0,63.0,12.48761339,10.74900273,34.10045713,41.89574231,4.819175971,40.6,438.0
VA-502,2021,63023.09876930313,909.9448074853734,280654.0,70.0,"Roanoke City & County, Salem CoC",250.0,238.0,12.0,198.0,52.0,12.18932537,11.24881468,34.20605205,41.35317924,4.469329793,36.6,438.0
VA-502,2022,67818.57237908324,978.2031016808488,280751.0,70.0,"Roanoke City & County, Salem CoC",216.0,178.0,38.0,186.0,30.0,12.10338183,11.42832336,32.92340596,42.31154419,4.288558397,32.8,462.0
VA-502,2023,69407.84727255865,986.1870612407968,280336.0,70.0,"Roanoke City & County, Salem CoC",334.0,297.0,37.0,245.0,89.0,12.10338183,11.42832336,32.92340596,42.31154419,4.288558397,42.6,476.0
VA-503,2007,68646.83674620868,1229.336170515326,435996.0,99.0,Virginia Beach CoC,476.0,430.0,46.0,178.0,298.0,6.878770825,7.517479211,34.76307663,47.33601333,5.995849145,39.9,380.0
VA-503,2008,68646.83674620868,1229.336170515326,435996.0,99.0,Virginia Beach CoC,484.0,406.0,78.0,233.0,251.0,6.878770825,7.517479211,34.76307663,47.33601333,5.995849145,36.0,374.0
VA-503,2009,68646.83674620868,1229.336170515326,435996.0,99.0,Virginia Beach CoC,433.0,394.0,39.0,215.0,218.0,6.878770825,7.517479211,34.76307663,47.33601333,5.995849145,32.6,374.0
VA-503,2010,68646.83674620868,1229.336170515326,435996.0,99.0,Virginia Beach CoC,517.0,435.0,82.0,251.0,266.0,6.878770825,7.517479211,34.76307663,47.33601333,5.995849145,32.7,431.0
VA-503,2011,70222.25137592424,1266.0433567745818,436979.0,99.0,Virginia Beach CoC,427.0,333.0,94.0,248.0,179.0,7.267209135,7.893802222,35.75738716,48.67758901,5.983853015,32.1,380.0
VA-503,2012,70716.41565952568,1267.3012527074495,439528.0,99.0,Virginia Beach CoC,440.0,349.0,91.0,244.0,196.0,7.621887626,8.130000187,37.08723894,50.14183489,6.450636589,38.9,396.0
VA-503,2013,69965.64114748129,1242.2949942440478,442151.0,99.0,Virginia Beach CoC,456.0,389.0,67.0,256.0,200.0,8.299809978,8.000806619,38.37917544,51.10157318,6.643199594,38.5,370.0
VA-503,2014,72307.86836630965,1258.6668417025153,445623.0,99.0,Virginia Beach CoC,440.0,382.0,58.0,251.0,189.0,8.629820817,8.365266823,38.30763861,51.42773642,6.344985893,29.4,345.0
VA-503,2015,71745.40538713778,1424.1242833879855,448290.0,99.0,Virginia Beach CoC,419.0,361.0,58.0,240.0,179.0,8.344845611,7.999056973,37.48507785,51.80825344,6.048639385,33.8,297.0
VA-503,2016,72783.01040839787,1440.9874814612226,449733.0,99.0,Virginia Beach CoC,389.0,339.0,50.0,234.0,155.0,8.565586948,8.245599309,39.16844726,51.22533073,5.879395793,33.1,283.0
VA-503,2017,75286.59621336852,1496.219932141929,450057.0,99.0,Virginia Beach CoC,349.0,271.0,78.0,238.0,111.0,8.025449577,8.374594167,36.85940197,49.56914443,5.324720206,40.1,248.0
VA-503,2018,78833.50256256456,1537.653452853033,450135.0,99.0,Virginia Beach CoC,243.0,171.0,72.0,198.0,45.0,7.622139263,8.173498035,36.88571201,48.86446522,4.880866038,31.8,128.0
VA-503,2019,80655.72618452647,1557.2897927814463,450201.0,99.0,Virginia Beach CoC,260.0,206.0,54.0,190.0,70.0,7.345885065,8.024038185,37.79863321,46.79591094,4.599386748,36.3,169.0
VA-503,2020,83210.39974317006,1550.175538167414,450882.0,111.0,Virginia Beach CoC,319.0,225.0,94.0,234.0,85.0,7.348496779,7.607816348,36.51457664,45.98756661,4.531069306,40.6,183.0
VA-503,2021,86655.207816754,1609.2067395303916,457658.0,111.0,Virginia Beach CoC,348.0,317.0,31.0,246.0,102.0,8.005473662,6.169218562,36.16033676,47.23001767,4.436263747,36.6,190.0
VA-503,2022,93156.31373007208,1644.154350294824,457900.0,111.0,Virginia Beach CoC,352.0,295.0,57.0,218.0,134.0,8.461393888,6.040078472,38.54981889,49.17031679,4.51135502,32.8,186.0
VA-503,2023,94364.67715822224,1698.16698682466,457066.0,111.0,Virginia Beach CoC,313.0,233.0,80.0,227.0,86.0,8.461393888,6.040078472,38.54981889,49.17031679,4.51135502,42.6,180.0
VA-504,2007,58793.0475630318,929.5225659726308,229527.0,50.0,Charlottesville CoC,265.0,237.0,28.0,196.0,69.0,11.62502869,12.71545356,32.84134507,44.45780649,4.987451596,39.9,159.0
