CoC_Number,Year,weighted median income,weighted median rent,total population,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
AL-504,2011,49676.35260288744,783.472637580449,383939.0,Montgomery City & County CoC,1.1277833197461056,0.7475145791388735,0.38026874060723187,0.8673252782343028,0.26045804151180263,16.75161454,12.85160722,31.73577404,48.18946436,8.932527025,41.1,375.0
AL-504,2012,49607.2516743258,795.3221114798679,385379.0,Montgomery City & County CoC,1.2636910677540811,0.8900329286235109,0.37365813913057017,0.9938268561597804,0.26986421159430063,17.16761462,12.87410782,32.23640636,49.64854986,9.066189624,50.1,413.0
AL-504,2013,49486.11402594304,807.9810069136494,385614.0,Montgomery City & County CoC,1.335532423615325,1.0347134699466305,0.3008189536686946,1.1565970115192912,0.17893541209603386,17.97928361,12.90077218,33.36779891,49.23160672,9.404239602,50.0,458.0
AL-504,2014,49281.17745997854,827.4981032240009,385918.0,Montgomery City & County CoC,1.2696997807824462,1.0598106333469806,0.20988914743546555,0.9457967754808015,0.3239030053016444,18.42202996,12.85875951,34.32781178,47.10735486,9.259609501,37.3,463.0
AL-504,2015,49026.38376882415,825.7631853338936,385542.0,Montgomery City & County CoC,1.1438442504318596,0.9674691732677633,0.17637507716409626,0.8637191278771185,0.28012512255474115,19.02574827,13.03529046,35.11153886,47.09153206,8.905873789,43.6,414.0
AL-504,2016,50055.3336930939,846.7411414379153,384515.0,Montgomery City & County CoC,0.9544491112180279,0.7619988817081258,0.1924502295099021,0.741193451490839,0.2132556597271888,18.29204367,12.59891537,35.83834427,46.55162529,7.948235716,43.0,422.0
AL-504,2017,52189.227735458415,872.6992512728361,383985.0,Montgomery City & County CoC,0.9818091852546323,0.8177402763128768,0.16406890894175555,0.7396122244358504,0.24219696081878198,18.20896547,13.28848071,35.81154125,46.66794039,7.343242278,52.4,393.0
AL-504,2018,54463.2540025681,898.38142058285,383941.0,Montgomery City & County CoC,0.9610851667313467,0.7813700542531274,0.1797151124782193,0.7084421825228355,0.2526429842085112,18.23653071,13.71393094,35.51638833,46.56749248,6.922617184,40.4,360.0
AL-504,2019,55836.68184850127,909.5490812731896,383792.0,Montgomery City & County CoC,0.8598407470713303,0.7113227998499188,0.1485179472214116,0.5940717888856464,0.2657689581856839,17.24871396,13.8876762,35.65292275,46.09151294,5.887142741,46.5,356.0
AL-504,2020,57528.70071275002,924.230954459574,383725.0,Montgomery City & County CoC,0.9147175711772754,0.7166590657371815,0.19805850544009382,0.7427193954003518,0.17199817577692358,17.51872532,14.58744638,37.28550609,46.25730257,5.988521723,49.5,356.0
AL-504,2021,60195.76044911521,899.2247802883265,395177.0,Montgomery City & County CoC,0.544060003492106,0.544060003492106,0.0,0.3922293048431462,0.15183069864895982,17.98651119,15.30179445,38.69976246,45.89303859,6.12239428,46.6,322.0
AL-504,2022,65249.23402047242,985.6315014124152,395068.0,Montgomery City & County CoC,0.7036763291382748,0.5872406775542439,0.1164356515840311,0.5948343070053763,0.10884202213289863,16.83220789,13.99398469,37.07375278,44.81306803,5.909362143,43.9,286.0
AL-504,2023,66794.82585577108,1046.0019351607325,395316.0,Montgomery City & County CoC,0.8727195458822815,0.5514575681227171,0.3212619777595645,0.6526424430076192,0.22007710287466228,16.83220789,13.99398469,37.07375278,44.81306803,5.909362143,51.4,237.0
AL-506,2007,45605.46814385311,789.9064678677435,188331.0,Tuscaloosa City & County CoC,1.831881102951718,1.762853699072378,0.0690274038793401,1.5610812877327684,0.2707998152189496,18.97025309,16.35998164,36.60099691,50.80658236,7.3064509,46.7,317.0
AL-506,2008,45605.46814385311,789.9064678677435,188331.0,Tuscaloosa City & County CoC,1.0407208584885121,1.0194816572948693,0.021239201193643108,0.902666050729832,0.1380548077586802,18.97025309,16.35998164,36.60099691,50.80658236,7.3064509,43.0,329.0
AL-506,2009,45605.46814385311,789.9064678677435,188331.0,Tuscaloosa City & County CoC,1.4336460805709097,1.3858578778852129,0.047788202685696994,1.0725796602789768,0.3610664202919328,18.97025309,16.35998164,36.60099691,50.80658236,7.3064509,45.3,329.0
AL-506,2010,45605.46814385311,789.9064678677435,188331.0,Tuscaloosa City & County CoC,1.4761244829581959,1.3964774784820342,0.07964700447616165,1.4389558808693204,0.03716860208887544,18.97025309,16.35998164,36.60099691,50.80658236,7.3064509,40.0,341.0
AL-506,2011,46905.102564638175,825.4611805377855,191489.0,Tuscaloosa City & County CoC,1.3838915029061722,1.232446772399459,0.15144473050671317,1.3421136462146652,0.04177785669150708,19.17082928,18.03858246,36.35915882,50.88050573,7.3064509,41.1,339.0
AL-506,2012,47338.40632367931,815.5891204299526,194254.0,Tuscaloosa City & County CoC,0.7824806696387204,0.6589310902220803,0.12354957941664008,0.5096420150936403,0.27283865454508016,18.2729828,19.99175403,35.99876323,49.22290389,7.975874186,50.1,161.0
AL-506,2013,48263.54864752266,793.3374131203511,196824.0,Tuscaloosa City & County CoC,0.5029874405560298,0.48266471568507907,0.020322724870950697,0.3658090476771126,0.1371783928789172,18.1339318,20.49645812,36.13860645,49.51311482,8.16031424,50.0,154.0
AL-506,2014,49204.95306790154,782.0946343182161,198670.0,Tuscaloosa City & County CoC,1.2332007852217246,0.6694518548346504,0.563748930387074,0.8405899229878693,0.3926108622338551,17.94963236,21.39946556,36.4356588,48.98036732,8.359525057,37.3,155.0
AL-506,2015,49300.2872272496,813.4874786738369,200458.0,Tuscaloosa City & County CoC,1.6911273184407707,0.7183549671252831,0.9727723513154876,0.9378523181913418,0.7532750002494288,18.23114927,20.52581787,36.53905504,48.73909021,7.637826445,43.6,198.0
AL-506,2016,51151.29438783826,818.8985484340967,202471.0,Tuscaloosa City & County CoC,0.8741992680433247,0.23213200902845346,0.6420672590148713,0.518592786127396,0.3556064819159287,17.55967165,19.93477903,38.04496464,48.06369328,7.242548367,43.0,98.0
AL-506,2017,54433.19205670567,817.3434039056079,204424.0,Tuscaloosa City & County CoC,0.978358705435761,0.6701757132234962,0.3081829922122647,0.6848510938050326,0.2935076116307283,16.97654099,20.06368321,38.28961282,46.41749262,6.95837939,52.4,176.0
AL-506,2018,56350.74488514303,854.6348096385776,206213.0,Tuscaloosa City & County CoC,0.2764132232206505,0.2715638684273058,0.004849354793344745,0.16972741776706607,0.1066858054535844,17.02907305,20.21617796,37.98515043,46.1358843,6.469143,40.4,127.0
AL-506,2019,57489.85949687658,821.9070982368974,207305.0,Tuscaloosa City & County CoC,0.21224765442222812,0.21224765442222812,0.0,0.13024287885000363,0.08200477557222449,17.3824795,20.28779309,37.89470629,47.04373133,6.02996453,46.5,99.0
AL-506,2020,57844.03539793348,821.4118666628362,208854.0,Tuscaloosa City & County CoC,0.3207982609861434,0.19630938358853553,0.1244888773976079,0.272917923525525,0.04788033746061843,17.8987975,18.97763916,39.67018986,46.98408783,5.906596727,49.5,99.0
AL-506,2021,60410.07627319208,865.8469088392239,223945.0,Tuscaloosa City & County CoC,0.1652191386277881,0.1652191386277881,0.0,0.14735761012748666,0.017861528500301413,16.8503585,18.55486173,40.46184739,46.07489285,5.33868664,46.6,99.0
AL-506,2022,65010.26478463279,955.3053576209848,231558.0,Tuscaloosa City & County CoC,0.17274289810760157,0.1684243256549115,0.004318572452690039,0.15115003584415138,0.021592862263450197,15.43613015,14.82189816,40.18198738,47.3126976,5.894488971,43.9,95.0
AL-506,2023,66744.30276111368,942.72531149054,234036.0,Tuscaloosa City & County CoC,0.3503734468201473,0.2777350493086534,0.07263839751149395,0.23927942709668598,0.11109401972346135,15.43613015,14.82189816,40.18198738,47.3126976,5.894488971,51.4,98.0
AL-507,2007,37102.34828098407,556.9965799009972,1477735.0,Alabama Balance of State CoC,0.46287054174124587,0.3329419686208962,0.12992857312034972,0.3133173403891767,0.1495532013520692,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,46.7,539.0
AL-507,2008,37102.34828098407,556.9965799009972,1477735.0,Alabama Balance of State CoC,0.5806183111315629,0.4506897380112131,0.12992857312034972,0.46828423228792715,0.11233407884363569,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,43.0,780.0
AL-507,2009,37102.34828098407,556.9965799009972,1477735.0,Alabama Balance of State CoC,0.7003962144768852,0.5515197244431512,0.14887649003373407,0.5609936828998433,0.13940253157704188,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,45.3,780.0
AL-507,2010,37102.34828098407,556.9965799009972,1477735.0,Alabama Balance of State CoC,0.5474594565331402,0.4615171191045756,0.08594233742856466,0.467607520969592,0.07985193556354826,19.58018584,17.14265315,28.38700991,39.94890183,10.79709487,40.0,790.0
AL-507,2011,37860.46480886705,585.775171901309,1482973.0,Alabama Balance of State CoC,0.5374339249601982,0.49023144723471024,0.047202477725487926,0.4221250150879348,0.11530890987226335,20.22512644,17.23681082,28.78099185,40.9061597,10.82201793,41.1,832.0
AL-507,2012,38092.68244288466,602.5286962206487,1486816.0,Alabama Balance of State CoC,0.595904267912102,0.5488237952779631,0.04708047263413899,0.42910487915115253,0.16679938876094957,20.84749391,17.39113236,29.05917573,41.24590324,11.63090122,50.1,901.0
AL-507,2013,37984.740313066846,612.3303688276789,1488500.0,Alabama Balance of State CoC,0.6079946254618744,0.40107490762512593,0.2069197178367484,0.38427947598253276,0.22371514947934162,21.36278051,17.2816851,29.50462682,41.92065927,12.21875313,50.0,654.0
AL-507,2014,38394.68203070032,622.3018000719707,1489496.0,Alabama Balance of State CoC,0.4806995117811662,0.36522421006837213,0.11547530171279413,0.26451900508628423,0.21618050669488204,21.78344534,17.67745092,29.9166133,41.93254653,11.57840373,37.3,554.0
AL-507,2015,38520.711440350446,622.1090995904207,1489089.0,Alabama Balance of State CoC,0.4284498777440435,0.3169723233466905,0.111477554397353,0.2639197522780707,0.16453012546597282,21.62717332,18.0027864,30.457868,40.96693591,10.67140729,43.6,569.0
AL-507,2016,39076.27876035719,630.6840999558461,1487977.0,Alabama Balance of State CoC,0.555788160704097,0.3084725099917539,0.24731565071234302,0.41331284018502973,0.14247532051906717,21.3085757,18.47532398,30.61184959,40.19702889,9.566291388,43.0,499.0
AL-507,2017,40624.06352388524,644.9436914027131,1485457.0,Alabama Balance of State CoC,0.514319835579219,0.2800484968598889,0.23427133871933015,0.397857359721621,0.11646247585759803,20.59260379,19.2148367,30.70470817,39.79380604,8.67032648,52.4,461.0
AL-507,2018,42343.35021698994,661.8338927315946,1484631.0,Alabama Balance of State CoC,0.4917046727435975,0.296369939735867,0.19533473300773055,0.3522760874587692,0.13942858528482835,20.17429191,20.13024789,30.54155731,39.03208374,7.708490511,40.4,461.0
AL-507,2019,44468.691450979866,680.7998691717357,1482860.0,Alabama Balance of State CoC,0.21782231633465063,0.1038533644443845,0.11396895189026611,0.14701320421347935,0.07080911212117125,19.180405,20.29957439,30.09705042,37.80482664,6.887978395,46.5,170.0
AL-507,2020,46477.43713865277,678.8289775437597,1482127.0,Alabama Balance of State CoC,0.268532993461424,0.1389894388267672,0.1295435546346568,0.14776061700515541,0.1207723764562686,18.66796595,20.34114739,29.61489225,37.66731015,6.539667988,49.5,202.0
AL-507,2021,49515.08392117169,698.8728280683366,1503673.0,Alabama Balance of State CoC,0.12635725985636506,0.0611835152988715,0.06517374455749354,0.07514931770404869,0.05120794215231636,18.31258542,19.83242628,29.16209316,37.59776346,6.444816955,46.6,127.0
AL-507,2022,53340.61236136535,765.7387826073085,1504494.0,Alabama Balance of State CoC,0.6214714050039415,0.23662440661112638,0.38484699839281516,0.20737869343447032,0.4140927115694712,18.04347051,18.99626166,28.61331311,38.07802055,6.133255766,43.9,352.0
AL-507,2023,56230.28781996818,799.6748732663036,1507689.0,Alabama Balance of State CoC,0.18770449343332743,0.11806148350223422,0.06964300993109322,0.11076554912850063,0.07693894430482678,18.04347051,18.99626166,28.61331311,38.07802055,6.133255766,51.4,186.0
AR-500,2007,49835.11325299901,720.338006871364,554184.0,Little Rock/Central Arkansas CoC,3.2877167150260562,2.141887892829818,1.1458288221962383,2.944870295786237,0.34284641923981923,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,39.9,1046.0
AR-500,2008,49835.11325299901,720.338006871364,554184.0,Little Rock/Central Arkansas CoC,3.267867711806909,2.1220388896106708,1.1458288221962383,2.9250212925670898,0.34284641923981923,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,39.0,935.0
AR-500,2009,49835.11325299901,720.338006871364,554184.0,Little Rock/Central Arkansas CoC,2.5713481442986446,1.7557345574754957,0.815613586823149,2.1274522541249836,0.4438958901736607,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,38.4,979.0
AR-500,2010,49835.11325299901,720.338006871364,554184.0,Little Rock/Central Arkansas CoC,2.5713481442986446,1.7557345574754957,0.815613586823149,2.1274522541249836,0.4438958901736607,15.00048954,10.76664745,35.43322567,45.95355105,7.755637449,36.5,999.0
AR-500,2011,51062.73814332648,753.458084285997,560971.0,Little Rock/Central Arkansas CoC,2.2746273871554856,1.4064898185467698,0.8681375686087159,1.950189938517321,0.32443744863816487,15.0887202,11.13450832,35.07412508,45.56103494,7.730253675,37.6,1041.0
AR-500,2012,51437.2294385641,776.2701738499267,567616.0,Little Rock/Central Arkansas CoC,2.2004312774833688,1.3424568722516632,0.8579744052317059,1.8762684631863795,0.3241628142969895,14.93160394,10.82104828,34.86771732,45.47371919,7.686146679,44.6,1009.0
AR-500,2013,51738.041346209146,780.3363274653226,573789.0,Little Rock/Central Arkansas CoC,1.8578257861339273,0.9811969208193256,0.8766288653146017,1.718401712127629,0.13942407400629847,15.09119541,12.1428745,35.12799591,44.29396325,8.202206936,42.1,811.0
AR-500,2014,52724.31489270594,797.4536342539834,579156.0,Little Rock/Central Arkansas CoC,1.8544226426040653,0.9859174384794425,0.8685052041246227,1.642044630462259,0.21237801214180635,14.89188272,12.69758575,34.93505848,44.16118847,7.581900433,35.2,791.0
AR-500,2015,52613.95835368853,794.1972491767929,583389.0,Little Rock/Central Arkansas CoC,1.4227213745888247,0.8416339697868832,0.5810874048019418,1.3095893134769425,0.11313206111188247,15.28387712,12.61073291,35.51012118,43.84580188,6.941189757,38.6,805.0
AR-500,2016,53672.49690798575,808.9280676529312,586996.0,Little Rock/Central Arkansas CoC,1.3765000102215348,0.7989832980122522,0.5775167122092825,1.2640631281984887,0.11243688202304616,15.36266196,12.68666968,36.39142356,42.90390316,6.11654883,39.5,707.0
AR-500,2017,55571.86210327398,851.9420333900985,588977.0,Little Rock/Central Arkansas CoC,1.7080463243895772,0.7742237812342417,0.9338225431553354,1.5144903790810167,0.19355594530856043,15.07396763,13.03730074,37.18723037,43.06659426,5.681904617,45.2,674.0
AR-500,2018,57227.32494484071,880.0048891576931,591922.0,Little Rock/Central Arkansas CoC,1.826254134835333,0.8970776555019073,0.9291764793334257,1.604941191575917,0.22131294325941592,14.77366104,12.79730015,36.84555121,44.43119166,4.952975144,35.7,781.0
AR-500,2019,59226.097983641856,889.0491789734934,593099.0,Little Rock/Central Arkansas CoC,1.7973390614383096,0.8312271644362914,0.9661118970020182,1.527569596306856,0.2697694651314536,14.62925157,12.82020672,36.43748482,43.72461783,4.470570748,40.8,714.0
AR-500,2020,61203.30727666372,856.2723588228477,595369.0,Little Rock/Central Arkansas CoC,1.9920419101431215,1.0296135673842608,0.9624283427588605,1.7988843893450952,0.19315752079802612,14.27630281,12.19387463,37.97717837,41.71175482,4.941097628,43.9,882.0
AR-500,2021,64185.73966953811,894.4903422984914,602369.0,Little Rock/Central Arkansas CoC,0.6657049084531242,0.6657049084531242,0.0,0.6258622206654061,0.039842687787718156,14.42687272,12.19015692,37.4349138,42.41813602,5.210018553,41.4,820.0
AR-500,2022,69157.48452512239,974.3479702191896,604819.0,Little Rock/Central Arkansas CoC,1.4202596148599829,0.6001795578511918,0.820080057008791,1.172251533103292,0.24800808175669087,15.12767395,11.39923994,37.45390566,42.44423079,5.194618969,38.7,818.0
AR-500,2023,70737.08390966158,996.882162407708,607582.0,Little Rock/Central Arkansas CoC,1.2722562551227654,0.5085733283737832,0.7636829267489821,1.0336053405137084,0.23865091460905688,15.12767395,11.39923994,37.45390566,42.44423079,5.194618969,46.4,455.0
AR-501,2007,47572.91466721236,701.9202190484028,449581.0,Fayetteville/Northwest Arkansas CoC,0.620577826909945,0.5427275618854,0.07785026502454508,0.3492140459672451,0.2713637809427,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,39.9,318.0
AR-501,2008,47572.91466721236,701.9202190484028,449581.0,Fayetteville/Northwest Arkansas CoC,0.6962037986480745,0.6072320671914516,0.08897173145662295,0.5227089223076599,0.17349487634041474,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,39.0,293.0
AR-501,2009,47572.91466721236,701.9202190484028,449581.0,Fayetteville/Northwest Arkansas CoC,0.49156881629784177,0.42484001770537455,0.0667287985924672,0.22687791521438852,0.2646909010834533,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,38.4,265.0
AR-501,2010,47572.91466721236,701.9202190484028,449581.0,Fayetteville/Northwest Arkansas CoC,0.5582976148903089,0.49156881629784177,0.0667287985924672,0.3269711131030893,0.23132650178721964,14.65587226,12.1426355,36.22241451,41.49995937,6.331074877,36.5,265.0
AR-501,2011,49029.86668000853,714.4405815891026,459706.0,Fayetteville/Northwest Arkansas CoC,0.5177221963602824,0.43288536586426973,0.08483683049601268,0.2784388282946057,0.23928336806567674,15.23604002,12.73831757,36.2570555,41.75072163,6.301560832,37.6,246.0
AR-501,2012,49519.47206233478,728.046981325147,469080.0,Fayetteville/Northwest Arkansas CoC,0.39652084932207726,0.3133793809158352,0.08314146840624201,0.23236974503283023,0.16415110428924704,15.84362051,12.43377433,36.56075693,41.84463112,6.455298856,44.6,254.0
