CoC_Number,Year,B01003_001E,B17001_002E,B25002_001E,B25002_003E,B25003_003E,B25003_001E,B25106_001E,B23025_003E,B23025_005E,B25064_001E,B19013_001E,Unemployment_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Poverty_Rate,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (TH),Total Year-Round Beds (SH),"Total Beds for Households with Children (ES, TH, SH)","Total Beds for Households without Children (ES, TH, SH)",Total Beds for Households with Children (ES),Total Beds for Households without Children (ES),Total Beds for Households with Children (TH),Total Beds for Households without Children (TH),Total Beds for Households with Children (SH),Total Beds for Households without Children (SH),Total Year-Round Beds (RRH),Total Beds for Households with Children (RRH),Total Beds for Households without Children (RRH),Total Year-Round PSH Beds,Total Beds for Households with Children (PSH),Total Beds for Households without Children (PSH),State Initials,Average Temperature
VA-503,2014,402940,34773,165709,13862,58169,151847,29915,209110,13268,120213,6087939,6.344985892592415,8.36526682316591,38.30763860991656,51.42773642318074,8.629820816995085,440.0,251.0,189.0,58.0,382.0,345.0,124.0,221.0,0.0,230.0,104.0,58.0,55.0,172,49,0.0,0.0,0.0,0.0,0.0,265.0,46.0,219.0,VA,29.4
VA-503,2015,428528,35760,173908,13911,59975,159997,31072,220562,13341,133220,6620245,6.04863938484417,7.999056972652206,37.485077845209595,51.808253438932894,8.344845611021917,419.0,240.0,179.0,58.0,361.0,297.0,134.0,163.0,0.0,195.0,91.0,61.0,62.0,134,29,0.0,0.0,97.0,68.0,29.0,322.0,54.0,268.0,VA,33.8
VA-503,2016,407421,34898,166792,13753,59943,153039,30706,210855,12397,127938,6297934,5.879395793317683,8.245599309319392,39.16844725854194,51.22533073086098,8.565586948144547,389.0,234.0,155.0,50.0,339.0,283.0,125.0,158.0,0.0,163.0,99.0,36.0,68.0,127,31,0.0,0.0,41.0,5.0,36.0,454.0,153.0,301.0,VA,33.1
VA-503,2017,434742,34890,178337,14935,60229,163402,29855,225702,12018,142338,7147530,5.32472020628971,8.37459416722273,36.859401965704215,49.56914443208421,8.025449576990491,349.0,238.0,111.0,78.0,271.0,248.0,112.0,136.0,0.0,153.0,74.0,41.0,50.0,112,24,0.0,0.0,70.0,20.0,50.0,314.0,7.0,307.0,VA,40.1
VA-503,2018,431270,32872,178100,14557,60324,163543,29477,223362,10902,143921,7361855,4.880866038090633,8.173498034811903,36.8857120145772,48.86446522113918,7.622139263106638,243.0,198.0,45.0,72.0,171.0,128.0,112.0,16.0,0.0,34.0,73.0,34.0,57.0,0,16,0.0,0.0,270.0,207.0,63.0,233.0,14.0,219.0,VA,31.8
VA-503,2019,416410,30589,173890,13953,60454,159937,28290,217529,10005,138527,7195506,4.599386748433542,8.02403818505952,37.79863321182716,46.79591094054984,7.345885065200164,260.0,190.0,70.0,54.0,206.0,169.0,113.0,56.0,0.0,76.0,72.0,36.0,56.0,40,16,0.0,0.0,150.0,97.0,53.0,343.0,125.0,218.0,VA,36.3
VA-503,2020,400041,29397,166881,12696,56300,154185,25891,210127,9521,147996,7709145,4.531069305705597,7.607816348176246,36.51457664493952,45.98756660746003,7.348496779080143,319.0,234.0,85.0,94.0,225.0,183.0,127.0,56.0,0.0,85.0,77.0,45.0,61.0,40,16,0.0,0.0,302.0,259.0,43.0,348.0,145.0,203.0,VA,40.6
VA-503,2021,410694,32878,170135,10496,57726,159639,27264,214054,9496,157493,8111436,4.4362637465312496,6.169218561730391,36.160336759814335,47.230017669680905,8.005473661655635,348.0,246.0,102.0,31.0,317.0,190.0,134.0,56.0,0.0,85.0,84.0,45.0,68.0,40,16,0.0,0.0,394.0,234.0,160.0,457.0,139.0,318.0,VA,36.6
VA-503,2022,361808,30614,151902,9175,55021,142727,27054,185953,8389,145904,7479863,4.511355019816835,6.0400784716461935,38.54981888500424,49.17031678813544,8.461393888471234,352.0,218.0,134.0,57.0,295.0,186.0,154.0,32.0,0.0,93.0,82.0,77.0,66.0,16,16,0.0,0.0,341.0,223.0,118.0,374.0,126.0,248.0,VA,32.8
VA-503,2023,361808,30614,151902,9175,55021,142727,27054,185953,8389,145904,7479863,4.511355019816835,6.0400784716461935,38.54981888500424,49.17031678813544,8.461393888471234,313.0,227.0,86.0,80.0,233.0,180.0,164.0,16.0,0.0,93.0,76.0,93.0,60.0,0,16,0.0,0.0,231.0,173.0,58.0,367.0,132.0,235.0,VA,42.6
VA-504,2007,222193,25830,101530,12910,29104,88620,12939,115951,5783,43582,2724326,4.9874515959327645,12.715453560523985,32.84134506883322,44.457806487080816,11.625028691272902,265.0,196.0,69.0,28.0,237.0,,98.0,61.0,,,,20.0,78.0,45,16,,,,,,45.0,9.0,36.0,VA,39.9
VA-504,2008,222193,25830,101530,12910,29104,88620,12939,115951,5783,43582,2724326,4.9874515959327645,12.715453560523985,32.84134506883322,44.457806487080816,11.625028691272902,239.0,183.0,56.0,15.0,224.0,,123.0,81.0,,,,36.0,87.0,59,22,,,,,,55.0,17.0,38.0,VA,36.0
VA-504,2009,222193,25830,101530,12910,29104,88620,12939,115951,5783,43582,2724326,4.9874515959327645,12.715453560523985,32.84134506883322,44.457806487080816,11.625028691272902,199.0,161.0,38.0,14.0,185.0,,103.0,54.0,,,,40.0,63.0,41,13,,,,,,47.0,8.0,39.0,VA,32.6
VA-504,2010,222193,25830,101530,12910,29104,88620,12939,115951,5783,43582,2724326,4.9874515959327645,12.715453560523985,32.84134506883322,44.457806487080816,11.625028691272902,228.0,168.0,60.0,27.0,201.0,,103.0,76.0,,,,0.0,103.0,58,18,,,,,,103.0,0.0,103.0,VA,32.7
VA-504,2011,227359,26405,103256,13843,29712,89413,13443,116783,5814,46734,2867112,4.978464331281094,13.406484853180444,33.230067216176614,45.24434571890145,11.613791404782743,213.0,159.0,54.0,18.0,195.0,,92.0,88.0,,,,26.0,66.0,70,18,,,,,,65.0,13.0,52.0,VA,32.1
VA-504,2012,232164,27305,105703,15152,29819,90551,13017,117848,6216,50406,3011991,5.274590998574435,14.334503278052658,32.93061368731433,43.65337536470036,11.76108268293103,191.0,151.0,40.0,27.0,164.0,,97.0,70.0,,,,88.0,5.0,63,7,,,,,,39.0,2.0,37.0,VA,38.9
VA-504,2013,233638,30196,106558,15393,30196,91165,13141,116758,6652,50439,3003741,5.697254149608592,14.445654010022707,33.12236055503757,43.51900914028348,12.924267456492522,195.0,153.0,42.0,28.0,167.0,,92.0,51.0,,,,10.0,78.0,50,1,,,0.0,0.0,0.0,67.0,0.0,67.0,VA,38.5
VA-504,2014,226866,29382,104239,15557,29934,88682,12957,114150,6406,49294,2938527,5.61191414805081,14.92435652682777,33.75431316388895,43.2852275005011,12.951257570548252,204.0,141.0,63.0,26.0,178.0,166.0,92.0,74.0,0.0,90.0,72.0,16.0,72.0,74,0,0.0,0.0,23.0,6.0,17.0,73.0,4.0,69.0,VA,29.4
VA-504,2015,231544,29167,105797,15635,31035,90162,12967,118048,5929,48036,2832953,5.0225332068311195,14.778301842207243,34.421374858587875,41.781859191235704,12.596741871955222,185.0,127.0,58.0,25.0,160.0,161.0,87.0,74.0,0.0,94.0,63.0,20.0,63.0,74,0,0.0,0.0,37.0,9.0,28.0,70.0,3.0,67.0,VA,33.8
VA-504,2016,234793,29747,106823,15460,30850,91363,12819,119267,5688,49998,3029358,4.769131444573939,14.47253868548908,33.76640434311483,41.55267423014587,12.669457777702062,157.0,111.0,46.0,22.0,135.0,131.0,87.0,44.0,0.0,61.0,66.0,17.0,66.0,44,0,0.0,0.0,38.0,4.0,34.0,67.0,0.0,67.0,VA,33.1
VA-504,2017,237246,29068,107826,14947,31008,92879,12678,121300,5429,52192,3147272,4.475680131904369,13.862148275926028,33.38537236619688,40.88622291021672,12.252261365839678,160.0,119.0,41.0,23.0,137.0,109.0,87.0,22.0,0.0,39.0,66.0,17.0,66.0,22,0,0.0,0.0,22.0,4.0,18.0,67.0,0.0,67.0,VA,40.1
VA-504,2018,240327,28109,108781,15085,31429,93696,13206,123193,5101,52917,3358537,4.140657342543813,13.86731138709885,33.54358777322404,42.01851792930096,11.696147332592677,183.0,142.0,41.0,28.0,155.0,114.0,92.0,22.0,0.0,50.0,64.0,28.0,64.0,22,0,0.0,0.0,30.0,4.0,26.0,159.0,4.0,155.0,VA,31.8
VA-504,2019,242417,27505,109916,14861,31404,95055,13041,124391,4406,55115,3447228,3.5420569012227574,13.520324611521524,33.037715007101156,41.526557126480704,11.346151466275057,165.0,143.0,22.0,26.0,139.0,114.0,92.0,22.0,0.0,50.0,64.0,28.0,64.0,22,0,0.0,0.0,30.0,4.0,26.0,134.0,4.0,130.0,VA,36.3
VA-504,2020,231961,25375,103490,13260,30668,90230,13537,118073,4674,68121,4268468,3.958568004539565,12.812832157696397,33.98869555580184,44.14047215338464,10.939338940597771,188.0,154.0,34.0,26.0,162.0,107.0,92.0,15.0,0.0,43.0,64.0,28.0,64.0,15,0,0.0,0.0,30.0,4.0,26.0,128.0,6.0,122.0,VA,40.6
VA-504,2021,235516,24238,105128,13520,29911,91608,13140,121264,5006,73549,4557006,4.1281831376171,12.860512898561757,32.65107850842721,43.930326635685866,10.291445167207325,177.0,163.0,14.0,28.0,149.0,191.0,176.0,15.0,0.0,43.0,148.0,28.0,148.0,15,0,0.0,0.0,30.0,4.0,26.0,127.0,2.0,125.0,VA,36.6
VA-504,2022,234559,25791,104413,12480,29444,91933,13509,119620,4940,78389,4791741,4.129744189934794,11.952534646068976,32.027672326585666,45.88031517456868,10.995527777659351,266.0,236.0,30.0,26.0,240.0,230.0,205.0,25.0,0.0,60.0,170.0,35.0,170.0,25,0,0.0,0.0,30.0,4.0,26.0,137.0,7.0,130.0,VA,32.8
VA-504,2023,234559,25791,104413,12480,29444,91933,13509,119620,4940,78389,4791741,4.129744189934794,11.952534646068976,32.027672326585666,45.88031517456868,10.995527777659351,191.0,175.0,16.0,34.0,157.0,130.0,111.0,19.0,0.0,31.0,99.0,12.0,99.0,19,0,0.0,0.0,30.0,4.0,26.0,125.0,5.0,120.0,VA,42.6
VA-505,2007,450702,48379,189847,17067,68129,172780,32647,221575,16672,98192,5608865,7.524314566173981,8.989870790689345,39.43106841069568,47.9193882194073,10.734143624834148,908.0,562.0,346.0,339.0,569.0,,228.0,243.0,,,,122.0,106.0,175,68,,,,,,250.0,61.0,189.0,VA,39.9
VA-505,2008,450702,48379,189847,17067,68129,172780,32647,221575,16672,98192,5608865,7.524314566173981,8.989870790689345,39.43106841069568,47.9193882194073,10.734143624834148,526.0,394.0,132.0,40.0,486.0,,163.0,213.0,,,,86.0,77.0,209,4,,,,,,261.0,36.0,225.0,VA,36.0
VA-505,2009,450702,48379,189847,17067,68129,172780,32647,221575,16672,98192,5608865,7.524314566173981,8.989870790689345,39.43106841069568,47.9193882194073,10.734143624834148,569.0,422.0,147.0,55.0,514.0,,163.0,230.0,,,,86.0,77.0,172,58,,,,,,254.0,73.0,181.0,VA,32.6
VA-505,2010,450702,48379,189847,17067,68129,172780,32647,221575,16672,98192,5608865,7.524314566173981,8.989870790689345,39.43106841069568,47.9193882194073,10.734143624834148,607.0,448.0,159.0,34.0,573.0,,204.0,329.0,,,,84.0,120.0,204,125,,,,,,354.0,89.0,265.0,VA,32.7
VA-505,2011,465516,52254,197307,19242,68576,178065,33406,228827,16972,107168,6100212,7.416956915049361,9.75231492040323,38.51177940639654,48.71383574428371,11.224963266568713,736.0,511.0,225.0,102.0,634.0,,237.0,321.0,,,,71.0,166.0,218,103,,,,,,439.0,160.0,279.0,VA,32.1
VA-505,2012,466197,55619,198329,20563,69269,177766,34586,229918,18949,109640,6020925,8.241633973851547,10.36812569014113,38.96639402360406,49.9299831093274,11.930364202257843,681.0,486.0,195.0,61.0,620.0,,291.0,241.0,,,,120.0,171.0,129,112,,,,,,466.0,152.0,314.0,VA,38.9
VA-505,2013,466638,56968,199452,21449,69163,178003,35022,229748,20232,114459,6080652,8.80617023869631,10.75396586647414,38.85496311859912,50.63690123331839,12.208178502393718,533.0,370.0,163.0,39.0,494.0,,275.0,190.0,,,,107.0,168.0,141,49,,,42.0,12.0,30.0,430.0,129.0,301.0,VA,38.5
VA-505,2014,467449,58702,199357,21989,71284,177368,36617,229248,19796,114260,5969908,8.635189838079285,11.029961325662004,40.18988769112805,51.36776836316705,12.557947498015826,525.0,341.0,184.0,28.0,497.0,455.0,309.0,124.0,22.0,192.0,263.0,112.0,197.0,80,44,0.0,22.0,86.0,77.0,9.0,436.0,58.0,378.0,VA,29.4
VA-505,2015,467294,59089,200240,22223,72314,178017,37836,229334,18807,114425,5911786,8.200702904933415,11.09818218138234,40.62196307094266,52.321818734961425,12.64493017243962,520.0,351.0,169.0,70.0,450.0,411.0,256.0,133.0,22.0,215.0,196.0,119.0,137.0,96,37,0.0,22.0,132.0,92.0,40.0,848.0,505.0,343.0,VA,33.8
VA-505,2016,483763,61045,206497,22331,75274,184166,38917,235724,17865,122232,6278403,7.578778571549778,10.814200690566931,40.87290813722403,51.700454340144006,12.61878233763227,464.0,319.0,145.0,57.0,407.0,387.0,254.0,111.0,22.0,188.0,199.0,120.0,134.0,68,43,0.0,22.0,244.0,194.0,50.0,669.0,237.0,432.0,VA,33.1
VA-505,2017,480917,59195,206691,22942,74430,183749,38558,234522,16205,122995,6423824,6.909799507082491,11.099660846384216,40.506342891661994,51.804379954319494,12.30877677437063,512.0,352.0,160.0,80.0,432.0,388.0,262.0,103.0,23.0,206.0,182.0,139.0,123.0,67,36,0.0,23.0,250.0,195.0,55.0,754.0,243.0,511.0,VA,40.1
VA-505,2018,471091,58055,203577,22266,75280,181311,38819,228455,14631,120896,6425314,6.404324702895538,10.937384871571936,41.51981953659734,51.56615302869289,12.323521357869287,439.0,316.0,123.0,70.0,369.0,363.0,250.0,113.0,0.0,207.0,156.0,136.0,114.0,71,42,0.0,0.0,267.0,216.0,51.0,850.0,319.0,531.0,VA,31.8
VA-505,2019,464361,56626,201399,21598,75199,179801,37335,224508,12837,121674,6395531,5.7178363354535255,10.723985719889374,41.82346038119921,49.64826659928988,12.194391863227102,427.0,304.0,123.0,52.0,375.0,311.0,219.0,92.0,0.0,179.0,132.0,114.0,105.0,65,27,0.0,0.0,158.0,120.0,38.0,800.0,190.0,610.0,VA,36.3
VA-505,2020,456763,54364,198089,19608,74467,178481,36588,220339,12178,134116,7187378,5.526938036389382,9.898580940890206,41.722648349124,49.13317308337922,11.902014830448175,425.0,296.0,129.0,62.0,363.0,264.0,194.0,70.0,0.0,174.0,90.0,115.0,79.0,59,11,0.0,0.0,150.0,95.0,55.0,714.0,115.0,599.0,VA,40.6
VA-505,2021,457436,55768,200879,18195,76719,182684,37627,222917,12047,134976,7464129,5.40425360111611,9.057691446094417,41.995467583368,49.04521696059646,12.19143224407349,322.0,196.0,126.0,30.0,292.0,306.0,257.0,49.0,0.0,184.0,122.0,137.0,120.0,47,2,0.0,0.0,145.0,77.0,68.0,920.0,176.0,744.0,VA,36.6
VA-505,2022,453077,53054,199631,16873,77801,182758,38763,219263,11839,145022,7866501,5.399451799893279,8.452094113639665,42.57050306963306,49.82326705312271,11.709709387146114,419.0,274.0,145.0,38.0,381.0,283.0,234.0,49.0,0.0,173.0,110.0,126.0,108.0,47,2,0.0,0.0,115.0,67.0,48.0,839.0,168.0,671.0,VA,32.8
VA-505,2023,453077,53054,199631,16873,77801,182758,38763,219263,11839,145022,7866501,5.399451799893279,8.452094113639665,42.57050306963306,49.82326705312271,11.709709387146114,480.0,279.0,201.0,35.0,445.0,270.0,270.0,0.0,0.0,180.0,90.0,180.0,90.0,0,0,0.0,0.0,168.0,88.0,80.0,693.0,115.0,578.0,VA,42.6
VA-507,2007,96785,14091,41015,3690,14355,37325,7416,44950,3702,25680,1301289,8.235817575083427,8.996708521272705,38.459477561955794,51.6614420062696,14.559074236710234,217.0,137.0,80.0,52.0,165.0,,72.0,278.0,,,,62.0,10.0,49,229,,,,,,83.0,10.0,73.0,VA,39.9
VA-507,2008,96785,14091,41015,3690,14355,37325,7416,44950,3702,25680,1301289,8.235817575083427,8.996708521272705,38.459477561955794,51.6614420062696,14.559074236710234,222.0,167.0,55.0,45.0,177.0,,72.0,71.0,,,,62.0,10.0,49,22,,,,,,85.0,10.0,75.0,VA,36.0
VA-507,2009,96785,14091,41015,3690,14355,37325,7416,44950,3702,25680,1301289,8.235817575083427,8.996708521272705,38.459477561955794,51.6614420062696,14.559074236710234,303.0,194.0,109.0,110.0,193.0,,72.0,71.0,,,,62.0,10.0,49,22,,,,,,89.0,10.0,79.0,VA,32.6
VA-507,2010,96785,14091,41015,3690,14355,37325,7416,44950,3702,25680,1301289,8.235817575083427,8.996708521272705,38.459477561955794,51.6614420062696,14.559074236710234,210.0,147.0,63.0,32.0,178.0,,72.0,71.0,,,,62.0,10.0,49,22,,,,,,89.0,10.0,79.0,VA,32.7
VA-507,2011,94528,15025,40075,3963,14048,36112,7568,44129,3694,27014,1258409,8.37091255183666,9.888958203368684,38.90119627824546,53.87243735763098,15.89476134055518,265.0,199.0,66.0,100.0,165.0,,72.0,71.0,,,,62.0,10.0,49,22,,,,,,135.0,0.0,135.0,VA,32.1
VA-507,2012,94159,15838,40121,4100,14762,36021,8021,44781,4463,28468,1294206,9.966280342109377,10.21908726103537,40.9816495932928,54.335455900284515,16.820484499622978,332.0,248.0,84.0,178.0,154.0,,72.0,54.0,,,,62.0,10.0,41,13,,,,,,132.0,16.0,116.0,VA,38.9
VA-507,2013,95837,16988,40833,4143,15693,36690,8702,45810,4849,29392,1327643,10.585025103689151,10.146205275145103,42.771872444807855,55.451475180016566,17.725930486137923,247.0,153.0,94.0,89.0,158.0,,72.0,54.0,,,,51.0,21.0,41,13,,,0.0,0.0,0.0,134.0,27.0,107.0,VA,38.5
VA-507,2014,95800,16886,40876,4112,16236,36764,8899,45574,4804,29965,1341296,10.541097994470531,10.059692729229866,44.162767925144166,54.81029810298102,17.626304801670145,160.0,108.0,52.0,43.0,117.0,135.0,67.0,68.0,0.0,87.0,48.0,46.0,21.0,41,27,0.0,0.0,0.0,0.0,0.0,168.0,33.0,135.0,VA,29.4
VA-507,2015,95803,17000,40987,4230,16628,36757,8977,46434,5395,29755,1312439,11.61864151268467,10.320345475394635,45.237641809723314,53.987250420976665,17.744747032973915,174.0,107.0,67.0,47.0,127.0,89.0,67.0,22.0,0.0,55.0,34.0,46.0,21.0,9,13,0.0,0.0,0.0,0.0,0.0,129.0,29.0,100.0,VA,33.8
VA-507,2016,95654,16897,41046,4206,17020,36840,9281,46724,5077,30210,1356378,10.865936135604828,10.247039906446426,46.19978284473398,54.529964747356054,17.664708219206723,169.0,119.0,50.0,45.0,124.0,89.0,67.0,22.0,0.0,55.0,34.0,46.0,21.0,9,13,0.0,0.0,0.0,0.0,0.0,105.0,35.0,70.0,VA,33.1
VA-507,2017,93990,15989,40354,4136,16501,36218,8980,45666,4383,29210,1346607,9.597950335041388,10.24929375030976,45.56021867579656,54.420944185200895,17.011384189807426,151.0,115.0,36.0,55.0,96.0,84.0,55.0,29.0,0.0,58.0,26.0,47.0,8.0,11,18,0.0,0.0,26.0,24.0,2.0,95.0,30.0,65.0,VA,40.1
VA-507,2018,94622,15707,40895,4424,16661,36471,8800,45587,4212,31349,1426303,9.23947616645096,10.81794840445042,45.68287132242055,52.81795810575595,16.599733677157534,135.0,84.0,51.0,28.0,107.0,84.0,55.0,29.0,0.0,58.0,26.0,47.0,8.0,11,18,0.0,0.0,26.0,24.0,2.0,146.0,32.0,114.0,VA,31.8
VA-507,2019,89876,15058,39547,4537,16141,35010,8391,42787,3301,30026,1399308,7.714960151447869,11.472425215566288,46.10397029420166,51.98562666501456,16.754194668209532,119.0,80.0,39.0,11.0,108.0,78.0,55.0,23.0,0.0,58.0,20.0,47.0,8.0,11,12,0.0,0.0,0.0,0.0,0.0,165.0,32.0,133.0,VA,36.3
VA-507,2020,91357,14084,39663,4157,16080,35506,8398,42460,2738,30576,1497219,6.448422044276966,10.480800746287471,45.28812031769278,52.226368159203986,15.416443184430312,149.0,99.0,50.0,36.0,113.0,77.0,55.0,22.0,0.0,56.0,21.0,47.0,8.0,9,13,0.0,0.0,59.0,56.0,3.0,188.0,36.0,152.0,VA,40.6
VA-507,2021,93809,15682,41611,4301,16753,37310,8802,42857,2807,32158,1528710,6.549688498961663,10.336209175458412,44.90217099973198,52.53984361009968,16.716946135232227,92.0,47.0,45.0,16.0,76.0,85.0,75.0,10.0,0.0,47.0,38.0,47.0,28.0,0,10,0.0,0.0,94.0,66.0,28.0,160.0,61.0,99.0,VA,36.6
VA-507,2022,96816,16331,43096,4134,17123,38962,9098,44735,2971,36417,1703601,6.641332290153123,9.592537590495638,43.947949283917666,53.13321263797231,16.868079656255162,120.0,59.0,61.0,21.0,99.0,85.0,75.0,10.0,0.0,47.0,38.0,47.0,28.0,0,10,0.0,0.0,64.0,28.0,36.0,154.0,56.0,98.0,VA,32.8
VA-507,2023,96816,16331,43096,4134,17123,38962,9098,44735,2971,36417,1703601,6.641332290153123,9.592537590495638,43.947949283917666,53.13321263797231,16.868079656255162,117.0,66.0,51.0,40.0,77.0,85.0,75.0,10.0,0.0,47.0,38.0,47.0,28.0,0,10,0.0,0.0,55.0,27.0,28.0,173.0,65.0,108.0,VA,42.6
VA-508,2007,237201,32531,105705,12052,25780,93653,10301,120588,9711,35596,2561345,8.053040103492885,11.40154202734024,27.52714808922298,39.95733126454616,13.71452902812383,289.0,224.0,65.0,191.0,98.0,,98.0,109.0,,,,24.0,74.0,61,48,,,,,,59.0,42.0,17.0,VA,39.9
VA-508,2008,237201,32531,105705,12052,25780,93653,10301,120588,9711,35596,2561345,8.053040103492885,11.40154202734024,27.52714808922298,39.95733126454616,13.71452902812383,256.0,133.0,123.0,45.0,211.0,,98.0,100.0,,,,24.0,74.0,57,43,,,,,,68.0,56.0,12.0,VA,36.0
VA-508,2009,237201,32531,105705,12052,25780,93653,10301,120588,9711,35596,2561345,8.053040103492885,11.40154202734024,27.52714808922298,39.95733126454616,13.71452902812383,255.0,133.0,122.0,44.0,211.0,,136.0,100.0,,,,36.0,100.0,57,43,,,,,,68.0,56.0,12.0,VA,32.6
VA-508,2010,237201,32531,105705,12052,25780,93653,10301,120588,9711,35596,2561345,8.053040103492885,11.40154202734024,27.52714808922298,39.95733126454616,13.71452902812383,255.0,133.0,122.0,44.0,211.0,,135.0,115.0,,,,56.0,79.0,57,58,,,,,,64.0,53.0,11.0,VA,32.7
VA-508,2011,242327,34605,108545,13135,26706,95410,11545,122248,9636,37421,2649518,7.882337543354493,12.100971947118706,27.99077664815009,43.229985770987795,14.280290681599656,226.0,129.0,97.0,39.0,187.0,,137.0,109.0,,,,81.0,56.0,51,58,,,,,,44.0,32.0,12.0,VA,32.1
VA-508,2012,243979,35507,109249,13849,26557,95400,11415,122364,9937,39472,2661718,8.120852538328267,12.676546238409506,27.837526205450736,42.983017660127274,14.553301718590534,214.0,147.0,67.0,69.0,145.0,,138.0,107.0,,,,83.0,55.0,49,58,,,,,,46.0,33.0,13.0,VA,38.9
VA-508,2013,247367,36292,109701,13806,27204,95895,12369,122874,10578,42558,2658073,8.60881878997998,12.58511772910001,28.36852807758486,45.46757829730922,14.671318324594631,150.0,76.0,74.0,6.0,144.0,,138.0,108.0,,,,82.0,56.0,50,58,,,0.0,0.0,0.0,46.0,23.0,23.0,VA,38.5
VA-508,2014,255440,38505,113464,14649,28419,98815,13356,125863,9811,45063,2761690,7.794983434369115,12.910702954240993,28.759803673531348,46.99672754143355,15.073989978077044,220.0,128.0,92.0,3.0,217.0,251.0,138.0,113.0,0.0,138.0,113.0,82.0,56.0,56,57,0.0,0.0,39.0,30.0,9.0,47.0,23.0,24.0,VA,29.4
VA-508,2015,245913,37757,111198,13147,28840,98051,13419,121864,7837,42816,2692205,6.430939407864504,11.823054371481502,29.41326452560402,46.52912621359223,15.353803987589108,237.0,150.0,87.0,10.0,227.0,246.0,152.0,94.0,0.0,127.0,119.0,80.0,72.0,47,47,0.0,0.0,45.0,39.0,6.0,39.0,18.0,21.0,VA,33.8
VA-508,2016,250956,36914,110595,13308,28849,97287,13015,123229,6693,43531,2737978,5.431351386443127,12.033093720330935,29.653499439801823,45.11421539741412,14.709351440093084,174.0,125.0,49.0,21.0,153.0,223.0,152.0,71.0,0.0,119.0,104.0,80.0,72.0,39,32,0.0,0.0,44.0,31.0,13.0,42.0,19.0,23.0,VA,33.1
VA-508,2017,251835,34330,111290,14102,28593,97188,12759,123560,6397,43811,2809809,5.177241825833604,12.671399047533471,29.420298802321277,44.622809778617146,13.63194154903012,125.0,92.0,33.0,25.0,100.0,172.0,146.0,26.0,0.0,77.0,95.0,60.0,86.0,17,9,0.0,0.0,76.0,55.0,21.0,50.0,24.0,26.0,VA,40.1
VA-508,2018,256192,34595,113977,15352,29090,98625,12876,125462,6053,45328,2953011,4.824568395211299,13.469384174000018,29.495564005069703,44.26263320728773,13.503544216837373,112.0,84.0,28.0,20.0,92.0,146.0,146.0,0.0,0.0,66.0,80.0,66.0,80.0,0,0,0.0,0.0,90.0,65.0,25.0,71.0,26.0,45.0,VA,31.8
VA-508,2019,256015,32593,114512,15108,29920,99404,13149,125164,5650,46142,3080457,4.5140775302802725,13.193377113315636,30.09939237857632,43.94719251336898,12.730894674140186,78.0,54.0,24.0,14.0,64.0,144.0,144.0,0.0,0.0,57.0,87.0,57.0,87.0,0,0,0.0,0.0,93.0,73.0,20.0,67.0,25.0,42.0,VA,36.3
VA-508,2020,243001,28838,108521,14874,28563,93647,11619,118293,5696,52869,3452765,4.8151623511112245,13.706102966246164,30.500710113511374,40.67850015754647,11.86744087472891,73.0,48.0,25.0,18.0,55.0,144.0,144.0,0.0,0.0,77.0,67.0,77.0,67.0,0,0,0.0,0.0,75.0,60.0,15.0,67.0,24.0,43.0,VA,40.6
VA-508,2021,240584,29031,110009,13731,30051,96278,12283,119775,5554,55186,3699446,4.637027760384053,12.481706042232908,31.212738112549076,40.873847792086785,12.066887241046786,47.0,35.0,12.0,13.0,34.0,144.0,144.0,0.0,0.0,77.0,67.0,77.0,67.0,0,0,0.0,0.0,103.0,33.0,70.0,73.0,20.0,53.0,VA,36.6
VA-508,2022,253325,29977,114766,14979,30052,99787,12484,123833,5505,63164,4133237,4.445503218043656,13.051774915915864,30.11614739394911,41.54132836416877,11.833415572880687,84.0,68.0,16.0,17.0,67.0,131.0,131.0,0.0,0.0,92.0,39.0,92.0,39.0,0,0,0.0,0.0,102.0,77.0,25.0,68.0,13.0,55.0,VA,32.8
VA-508,2023,253325,29977,114766,14979,30052,99787,12484,123833,5505,63164,4133237,4.445503218043656,13.051774915915864,30.11614739394911,41.54132836416877,11.833415572880687,137.0,103.0,34.0,48.0,89.0,94.0,94.0,0.0,0.0,40.0,54.0,40.0,54.0,0,0,0.0,0.0,102.0,79.0,23.0,79.0,15.0,64.0,VA,42.6
VA-513,2007,330122,40659,142186,15249,39630,126937,17359,171666,10352,58593,3695829,6.030314680833712,10.72468456810094,31.220211601030435,43.80267474135755,12.316355771502655,382.0,195.0,187.0,56.0,326.0,,210.0,98.0,,,,41.0,169.0,40,58,,,,,,44.0,7.0,37.0,VA,39.9
VA-513,2008,330122,40659,142186,15249,39630,126937,17359,171666,10352,58593,3695829,6.030314680833712,10.72468456810094,31.220211601030435,43.80267474135755,12.316355771502655,245.0,108.0,137.0,57.0,188.0,,152.0,87.0,,,,45.0,107.0,47,40,,,,,,49.0,28.0,21.0,VA,36.0
